POI,이름,총 리뷰수,평균평점,주소,경도,위도,링크,거리
POI3,컬쳐드,127,4.43,제주특별자치도 제주시 아라이동 3003-10,126.5436174,33.49180537,http://place.map.kakao.com/1148019176,1.980047282
POI3,스시우다,383,4.43,제주특별자치도 제주시 용담삼동 521-2,126.5064189,33.51570208,http://place.map.kakao.com/27324231,2.883370033
POI3,문게야,148,4.42,제주특별자치도 제주시 일도2동 142-27,126.543551,33.51184933,http://place.map.kakao.com/26591055,1.415259687
POI3,타이웍,256,4.42,제주특별자치도 제주시 아라이동 3009-1,126.5439572,33.49144778,http://place.map.kakao.com/1513205554,2.03009937
POI3,진영식당,262,4.42,제주특별자치도 제주시 용담이동 630-5,126.506055,33.50975807,http://place.map.kakao.com/13236090,2.826431018
POI3,오현불백,557,4.41,제주특별자치도 제주시 일도2동 1028-32,126.5295851,33.51102533,http://place.map.kakao.com/22173396,0.397015949
POI3,유메,108,4.40,제주특별자치도 제주시 삼도이동 1098-5,126.5206291,33.51477407,http://place.map.kakao.com/506397920,1.381499174
POI3,용담생국수,105,4.39,제주특별자치도 제주시 용담2동 359-15,126.5129664,33.51193482,http://place.map.kakao.com/14575515,2.092907114
POI3,코코분식,371,4.37,제주특별자치도 제주시 이도이동 1187-5,126.5299946,33.49679255,http://place.map.kakao.com/8101542,0.989604038
POI3,떡하니 제주,321,4.36,제주특별자치도 제주시 이도2동 777-3,126.5343765,33.49097037,http://place.map.kakao.com/17098877,1.553045548
POI3,하루방보쌈,361,4.36,제주특별자치도 제주시 삼도이동 3-1,126.5238697,33.51658975,http://place.map.kakao.com/10859037,1.198496432
POI3,원담 제주,526,4.36,제주특별자치도 제주시 이도일동 1260-11,126.5287852,33.50212628,http://place.map.kakao.com/25406600,0.563144286
POI3,태광식당,1020,4.33,제주특별자치도 제주시 용담일동 118,126.5186711,33.51265676,http://place.map.kakao.com/24119106,1.498264719
POI3,돈향기,215,4.32,제주특별자치도 제주시 건입동 1384,126.5270319,33.51581928,http://place.map.kakao.com/12542076,0.924239718
POI3,돌하르방 식당,411,4.32,제주특별자치도 제주시 일도2동 320-14,126.5387259,33.51003189,http://place.map.kakao.com/8257171,0.852904482
POI3,순희뽀글이,368,4.32,제주특별자치도 제주시 오라일동 2446-9,126.5172604,33.49767404,http://place.map.kakao.com/18717067,1.80876236
POI3,할매추어탕,253,4.32,제주특별자치도 제주시 이도이동 1029-1,126.5356702,33.49172355,http://place.map.kakao.com/8148105,1.523491493
POI3,서문수산,414,4.31,제주특별자치도 제주시 용담1동 135-9,126.5179077,33.51135189,http://place.map.kakao.com/19048319,1.54511301
POI3,스시도모다찌,583,4.31,제주특별자치도 제주시 이도이동 1772-3,126.5291843,33.4999775,http://place.map.kakao.com/12748422,0.724862612
POI3,올댓제주,113,4.29,제주특별자치도 제주시 건입동 1319-26,126.5283815,33.51623555,http://place.map.kakao.com/24123456,0.890731316
POI3,탐라가든,292,4.29,제주특별자치도 제주시 삼도이동 632-7,126.5202995,33.50778907,http://place.map.kakao.com/10817173,1.234276699
POI3,누룽지식당,363,4.28,제주특별자치도 제주시 이도이동 1020-12,126.5319874,33.49421613,http://place.map.kakao.com/10272127,1.218011649
POI3,감초식당 제주,270,4.27,제주특별자치도 제주시 이도1동 1289-5,126.5278018,33.50326846,http://place.map.kakao.com/10118665,0.549065346
POI3,미친부엌,587,4.27,제주특별자치도 제주시 삼도2동 1192-28,126.5231377,33.51699084,http://place.map.kakao.com/26823759,1.282343269
POI3,한라식당 제주,104,4.26,제주특별자치도 제주시 이도2동 1176-116,126.5318161,33.5004563,http://place.map.kakao.com/10944659,0.639318669
POI3,남춘식당,603,4.25,제주특별자치도 제주시 이도이동 379-3,126.5375111,33.49965544,http://place.map.kakao.com/8244466,0.984638703
POI3,한라산조랑말,208,4.25,제주특별자치도 제주시 이도이동 314-16,126.5368735,33.50378957,http://place.map.kakao.com/10012172,0.692303436
POI3,수까락,138,4.24,제주특별자치도 제주시 용담이동 2621-9,126.5089313,33.50204468,http://place.map.kakao.com/26816179,2.545312363
POI3,앞돈지,414,4.23,제주특별자치도 제주시 건입동 1370,126.5275172,33.51604833,http://place.map.kakao.com/9236847,0.915784849
POI3,감나무집,132,4.23,제주특별자치도 제주시 오라일동 1074,126.5195159,33.49417741,http://place.map.kakao.com/8639218,1.797817165
POI3,신설오름,1020,4.22,제주특별자치도 제주시 일도이동 409-5,126.5415615,33.50541905,http://place.map.kakao.com/7972099,1.144504552
POI3,넉둥베기 고사리육개장,106,4.22,제주특별자치도 제주시 용담일동 306-5,126.5126165,33.50984537,http://place.map.kakao.com/455216502,2.100819029
POI3,다가미 도남점,244,4.21,제주특별자치도 제주시 도남동 68-2,126.5286614,33.49042584,http://place.map.kakao.com/11417273,1.596855444
POI3,도토리키친,392,4.20,제주특별자치도 제주시 삼도이동 1158-1,126.5186043,33.51538651,http://place.map.kakao.com/158548436,1.606157093
POI3,루스트플레이스 베라체점,214,4.20,제주특별자치도 제주시 아라이동 3001-10,126.5430115,33.49244507,http://place.map.kakao.com/19606244,1.890676118
POI3,넝쿨하늘가든,443,4.19,제주특별자치도 제주시 아라일동 2898-2,126.5323262,33.47603224,http://place.map.kakao.com/8882449,2.90444136
POI3,서문뒷고기,146,4.18,제주특별자치도 제주시 삼도2동 821-2,126.5203733,33.51079887,http://place.map.kakao.com/12332746,1.266783137
POI3,바그다드 제주,420,4.18,제주특별자치도 제주시 삼도이동 175-4,126.5232693,33.51026729,http://place.map.kakao.com/1892506702,0.943411064
POI3,명성식당,245,4.15,제주특별자치도 제주시 일도2동 165-20,126.5351161,33.50882108,http://place.map.kakao.com/11084166,0.436365817
POI3,돌카롱 제주,456,4.13,제주특별자치도 제주시 오라일동 2444-23,126.5136475,33.49851101,http://place.map.kakao.com/1882938064,2.136043089
POI3,어마장장 제주,508,4.12,제주특별자치도 제주시 일도이동 1028-49,126.5298517,33.51107683,http://place.map.kakao.com/1697090646,0.38713216
POI3,대원가,530,4.11,제주특별자치도 제주시 도남동 62-1,126.5269874,33.49155908,http://place.map.kakao.com/15200040,1.542474611
POI3,루스트플레이스 시청점,139,4.11,제주특별자치도 제주시 이도2동 1768-8,126.5297709,33.49895192,http://place.map.kakao.com/26628045,0.797739901
POI3,화로향,249,4.10,제주특별자치도 제주시 건입동 1399-2,126.5267398,33.51570276,http://place.map.kakao.com/10031771,0.932683449
POI3,명물 제주,443,4.10,제주특별자치도 제주시 삼도이동 1167-4,126.5169354,33.51666748,http://place.map.kakao.com/23149701,1.825771774
POI3,우진해장국,1020,4.09,제주특별자치도 제주시 삼도이동 831,126.5200013,33.5115169,http://place.map.kakao.com/11547525,1.324784418
POI3,갯것이식당,120,4.08,제주특별자치도 제주시 이도이동 319-3,126.5370824,33.5033684,http://place.map.kakao.com/10129055,0.731650892
POI3,현옥식당,300,4.08,제주특별자치도 제주시 오라일동 2445-2,126.5143287,33.49849926,http://place.map.kakao.com/9614773,2.066700237
POI3,국수마씸&식게마씸,132,4.08,제주특별자치도 제주시 삼도이동 830-14,126.52093,33.51096151,http://place.map.kakao.com/22538437,1.211118329
POI3,다미회,185,4.08,제주특별자치도 제주시 이도2동 1176-38,126.5312092,33.5004468,http://place.map.kakao.com/17267459,0.638795209
POI3,삼대국수회관 본점,1020,4.08,제주특별자치도 제주시 일도이동 1045-12,126.5300594,33.50690145,http://place.map.kakao.com/1027828348,0.153598099
POI3,화진전복,103,4.06,제주특별자치도 제주시 삼도2동 1201,126.5191069,33.51793455,http://place.map.kakao.com/8687379,1.68300018
POI3,그옛맛,166,4.06,제주특별자치도 제주시 삼도1동 567-10,126.5185644,33.49850497,http://place.map.kakao.com/8205491,1.644646593
POI3,국수마당,370,4.05,제주특별자치도 제주시 일도2동 1034-19,126.5321927,33.50807077,http://place.map.kakao.com/21295286,0.11218826
POI3,24시 전주명가콩나물국밥,543,4.05,제주특별자치도 제주시 아라일동 2417-3,126.5407527,33.48492463,http://place.map.kakao.com/23274706,2.323932678
POI3,바다잔치,144,4.05,제주특별자치도 제주시 삼도2동 1221-22,126.5168218,33.51773813,http://place.map.kakao.com/10411462,1.885698568
POI3,도다모,195,4.03,제주특별자치도 제주시 아라이동 3004-1,126.5439831,33.49184278,http://place.map.kakao.com/27522786,2.005691619
POI3,임성반점,383,4.01,제주특별자치도 제주시 용담이동 622-1,126.5097492,33.50947883,http://place.map.kakao.com/9402213,2.414900384
POI3,제주김만복,1020,4.01,제주특별자치도 제주시 오라삼동 2250-1,126.5089219,33.4970354,http://place.map.kakao.com/1046180098,2.674892333
POI3,골막식당,861,4.00,제주특별자치도 제주시 이도2동 362-1,126.5384001,33.50247172,http://place.map.kakao.com/8754112,0.900111529
POI4,마노커피하우스,256,4.85,제주특별자치도 서귀포시 중문동 2121,126.4240382,33.25136674,http://place.map.kakao.com/1824227168,0.546270009
POI4,고집돌우럭 중문점,1020,4.68,제주특별자치도 서귀포시 색달동 2351,126.4167048,33.25798111,http://place.map.kakao.com/1580890176,0.651656215
POI4,만족한상회,260,4.67,제주특별자치도 서귀포시 중문동 1665-5,126.4267252,33.25350518,http://place.map.kakao.com/489037210,0.862978832
POI4,우수미회센타,152,4.59,제주특별자치도 서귀포시 색달동 2138,126.4069261,33.25908352,http://place.map.kakao.com/1690483184,1.524918873
POI4,수두리보말칼국수,1020,4.52,제주특별자치도 서귀포시 중문동 2056-2,126.4249994,33.25156774,http://place.map.kakao.com/1148098112,0.652728391
POI4,바다다 제주,102,4.46,제주특별자치도 서귀포시 대포동 2384,126.436715,33.23690685,http://place.map.kakao.com/1983315941,2.385591719
POI4,사우스바운더,337,4.43,제주특별자치도 서귀포시 상예동 584-2,126.4025787,33.25640924,http://place.map.kakao.com/1902492317,1.893888891
POI4,더클리프,1020,4.22,제주특별자치도 서귀포시 색달동 2950-4,126.4149199,33.24432939,http://place.map.kakao.com/1378746048,0.82239737
POI4,목포고을,610,4.13,제주특별자치도 서귀포시 색달동 2124-3,126.4070844,33.2583738,http://place.map.kakao.com/11313995,1.48001848
POI4,삼원정 제주,264,4.08,제주특별자치도 서귀포시 색달동 2285-7,126.4139184,33.25932495,http://place.map.kakao.com/9812307,0.92281153
POI4,연돈,1020,4.08,제주특별자치도 서귀포시 색달동 2132-2,126.4061078,33.2588497,http://place.map.kakao.com/1890778114,1.597129328
POI4,흑돼지구이집 하영,480,4.00,제주특별자치도 서귀포시 색달동 2477-5,126.416522,33.25512031,http://place.map.kakao.com/8173442,0.437213789
POI4,제주옥 제주음식점,153,4.00,제주특별자치도 서귀포시 색달동 2315-1,126.4155291,33.2572543,http://place.map.kakao.com/1779074219,0.660766271
POI5,옹포83,161,4.67,제주특별자치도 제주시 한림읍 옹포리 227-7,126.2549854,33.40469282,http://place.map.kakao.com/562799465,1.296294939
POI5,파라토도스,553,4.56,제주특별자치도 제주시 한림읍 금능리 1426-3,126.232306,33.38929791,http://place.map.kakao.com/1453089281,1.667076712
POI5,더꽃돈,377,4.55,제주특별자치도 제주시 한림읍 협재리 1781-1,126.242567,33.3953421,http://place.map.kakao.com/26305070,0.435846026
POI5,태희보데가,331,4.44,제주특별자치도 제주시 한림읍 한림리 1371-2,126.2614334,33.41314499,http://place.map.kakao.com/341082197,2.357386399
POI5,제갈양 제주,772,4.43,제주특별자치도 제주시 한림읍 금능리 1737,126.224429,33.38603207,http://place.map.kakao.com/25851685,2.593949933
POI5,명월국민학교,1020,4.41,제주특별자치도 제주시 한림읍 명월리 1734,126.2648717,33.38873775,http://place.map.kakao.com/262900404,2.129350199
POI5,삼일식당 제주,529,4.38,제주특별자치도 제주시 한림읍 동명리 1614-8,126.2635543,33.40858655,http://place.map.kakao.com/11139099,2.2719172
POI5,카페유주,150,4.36,제주특별자치도 제주시 한림읍 옹포리 318-1,126.2572599,33.40545658,http://place.map.kakao.com/986232032,1.534065786
POI5,뼈대감,224,4.33,제주특별자치도 제주시 한림읍 동명리 1589-2,126.2645011,33.40874453,http://place.map.kakao.com/9802407,2.368378938
POI5,비마이게스트,119,4.29,제주특별자치도 제주시 한림읍 협재리 1586,126.2454894,33.39795467,http://place.map.kakao.com/587340308,0.283767028
POI5,면뽑는선생 만두빚는아내,758,4.29,제주특별자치도 제주시 한림읍 협재리 1398,126.2493758,33.39974716,http://place.map.kakao.com/856815634,0.535225757
POI5,호돌이식당,196,4.28,제주특별자치도 제주시 한림읍 협재리 3026,126.2301988,33.40644025,http://place.map.kakao.com/21247748,2.092671643
POI5,모디카,132,4.22,제주특별자치도 제주시 한림읍 한림리 905-19,126.2675839,33.41083192,http://place.map.kakao.com/21687584,2.761747726
POI5,다람쥐 식탁,119,4.20,제주특별자치도 제주시 한림읍 동명리 1580-7,126.2657648,33.4077774,http://place.map.kakao.com/298902686,2.444042655
POI5,바다위에코끼리,166,4.19,제주특별자치도 제주시 한림읍 협재리 1695,126.2429365,33.39784536,http://place.map.kakao.com/2083166873,0.467576385
POI5,흑돼지촌,245,4.18,제주특별자치도 제주시 한림읍 동명리 1858,126.2615503,33.40657311,http://place.map.kakao.com/9628570,1.983334525
POI5,우무 제주,223,4.15,제주특별자치도 제주시 한림읍 옹포리 324-3,126.2564457,33.40588987,http://place.map.kakao.com/1152497778,1.491049776
POI5,앤트러사이트,986,4.15,제주특별자치도 제주시 한림읍 동명리 1715,126.2581496,33.40777177,http://place.map.kakao.com/26792996,1.748743916
POI5,금능낙원,262,4.14,제주특별자치도 제주시 한림읍 금능리 1716,126.2261964,33.38742433,http://place.map.kakao.com/18567675,2.366737017
POI5,도나토스,347,4.14,제주특별자치도 제주시 한림읍 협재리 2512-1,126.240334,33.39256057,http://place.map.kakao.com/22509774,0.724427633
POI5,피어22,429,4.13,제주특별자치도 제주시 한림읍 금능리 1494-3,126.2277694,33.38990899,http://place.map.kakao.com/2143131680,2.136755106
POI5,한치앞도모를바다,196,4.13,제주특별자치도 제주시 한림읍 한림리 884,126.2668624,33.40815895,http://place.map.kakao.com/26801235,2.568256306
POI5,옹포별장가든,187,4.11,제주특별자치도 제주시 한림읍 옹포리 314-2,126.2579368,33.4049882,http://place.map.kakao.com/8459038,1.567809207
POI5,한림칼국수,1020,4.08,제주특별자치도 제주시 한림읍 한림리 1328-15,126.2615064,33.41556709,http://place.map.kakao.com/22893211,2.52712725
POI5,온다정,155,4.06,제주특별자치도 제주시 한림읍 협재리 1651,126.243402,33.39697005,http://place.map.kakao.com/1683179470,0.382437398
POI5,금능샌드,100,4.01,제주특별자치도 제주시 한림읍 금능리 1426-4,126.2324636,33.38922135,http://place.map.kakao.com/2133240033,1.652865716
POI5,돼지굽는정원,156,4.00,제주특별자치도 제주시 한림읍 협재리 2528,126.2410816,33.39187092,http://place.map.kakao.com/1497520735,0.672890919
POI5,안녕협재씨,382,4.00,제주특별자치도 제주시 한림읍 금능리 1740,126.2249788,33.38656924,http://place.map.kakao.com/1614966348,2.520045327
POI6,오버더윈도우,136,4.68,제주특별자치도 서귀포시 서귀동 446-3,126.5613248,33.24519881,http://place.map.kakao.com/1191527008,0.484638898
POI6,센트로,155,4.64,제주특별자치도 서귀포시 서귀동 172-4,126.5675798,33.2466489,http://place.map.kakao.com/347012105,0.420857376
POI6,뽈살집,879,4.61,제주특별자치도 서귀포시 서귀동 278-3,126.5628473,33.25082854,http://place.map.kakao.com/11733078,0.23885416
POI6,제주해풍,118,4.54,제주특별자치도 서귀포시 서귀동 660-8,126.5616976,33.24100934,http://place.map.kakao.com/15898500,0.796281849
POI6,카페메이비,237,4.48,제주특별자치도 서귀포시 서귀동 478-12,126.5642488,33.24497827,http://place.map.kakao.com/12591043,0.371478715
POI6,유동커피,1020,4.48,제주특별자치도 서귀포시 서귀동 581-4,126.5638003,33.24452588,http://place.map.kakao.com/21160031,0.417631854
POI6,서홍정원,204,4.42,제주특별자치도 서귀포시 서홍동 449-8,126.5544072,33.25257119,http://place.map.kakao.com/1229685652,1.153176562
POI6,플레이커피랩,114,4.39,제주특별자치도 서귀포시 서귀동 305-15,126.5588212,33.2505817,http://place.map.kakao.com/26885582,0.630738884
POI6,도가촌,135,4.38,제주특별자치도 서귀포시 동홍동 64-6,126.5747286,33.25856064,http://place.map.kakao.com/8898055,1.460006687
POI6,티나케이크,219,4.38,제주특별자치도 서귀포시 서귀동 323-3,126.5566971,33.24790533,http://place.map.kakao.com/27469114,0.854671024
POI6,최박사손칼국수,198,4.38,제주특별자치도 서귀포시 동홍동 410-1,126.5707731,33.2519327,http://place.map.kakao.com/9468172,0.76737339
POI6,낭만팥집,160,4.38,제주특별자치도 서귀포시 동홍동 92-12,126.571403,33.25742399,http://place.map.kakao.com/26864252,1.111766174
POI6,새서울두루치기,163,4.37,제주특별자치도 서귀포시 서귀동 582,126.5636461,33.24448206,http://place.map.kakao.com/19048013,0.424409383
POI6,소반,222,4.33,제주특별자치도 서귀포시 서귀동 260-26,126.56609,33.25193448,http://place.map.kakao.com/13332514,0.337850881
POI6,보래드 베이커스,398,4.31,제주특별자치도 서귀포시 보목동 1453,126.5905662,33.24439868,http://place.map.kakao.com/460384368,2.948000401
POI6,올레삼다정,336,4.26,제주특별자치도 서귀포시 동홍동 646-2,126.5698327,33.25308894,http://place.map.kakao.com/26845442,0.721647479
POI6,미나리식당,334,4.22,제주특별자치도 서귀포시 서귀동 309-3,126.5602893,33.24969249,http://place.map.kakao.com/8982385,0.454432983
POI6,자리돔횟집,485,4.20,제주특별자치도 서귀포시 동홍동 473-2,126.5746144,33.25555242,http://place.map.kakao.com/9445099,1.296860112
POI6,천일만두,134,4.15,제주특별자치도 서귀포시 서귀동 306-5,126.5590877,33.2505015,http://place.map.kakao.com/938060243,0.600179116
POI6,제주웅담,381,4.15,제주특별자치도 서귀포시 천지동 295-3,126.5609796,33.24985001,http://place.map.kakao.com/10688418,0.381552072
POI6,웅담식당,381,4.15,제주특별자치도 서귀포시 천지동 295-3,126.5609796,33.24985001,http://place.map.kakao.com/10688418,0.381552072
POI6,솔동산고기국수,462,4.13,제주특별자치도 서귀포시 서귀동 724-5,126.5652246,33.242944,http://place.map.kakao.com/23825088,0.569275466
POI6,제주흑돈세상수라간,390,4.11,제주특별자치도 서귀포시 서홍동 265-1,126.5565388,33.26395376,http://place.map.kakao.com/17910545,1.640588139
POI6,수희식당,567,4.10,제주특별자치도 서귀포시 서귀동 447,126.5612891,33.24547278,http://place.map.kakao.com/8448342,0.469378592
POI6,나운터횟집,119,4.06,제주특별자치도 서귀포시 서귀동 667-35,126.5613585,33.24102618,http://place.map.kakao.com/23168482,0.809480709
POI6,짱구분식 제주,137,4.00,제주특별자치도 서귀포시 서귀동 254-2,126.5670902,33.25018159,http://place.map.kakao.com/19358629,0.326742054
POI7,교래흑돼지,382,4.65,제주특별자치도 제주시 조천읍 교래리 216-1,126.6750575,33.42372662,http://place.map.kakao.com/26463851,1.528599985
POI7,안다미로,105,4.33,제주특별자치도 제주시 조천읍 교래리 489,126.6766,33.43631351,http://place.map.kakao.com/12976979,0.502931709
POI7,성미가든,865,4.16,제주특별자치도 제주시 조천읍 교래리 532,126.6770474,33.43747594,http://place.map.kakao.com/10478618,0.415929057
POI7,손맛촌,542,4.02,제주특별자치도 제주시 조천읍 교래리 534,126.677362,33.43730636,http://place.map.kakao.com/1709133718,0.387907421
POI8,커피스케치,120,4.56,제주특별자치도 서귀포시 안덕면 사계리 116-6,126.313349,33.23335677,http://place.map.kakao.com/1688963481,2.9344159
POI8,체면 제주,148,4.47,제주특별자치도 서귀포시 대정읍 안성리 1562-6,126.2843663,33.24831347,http://place.map.kakao.com/709317647,1.739820908
POI8,춘미향 식당,733,4.43,제주특별자치도 서귀포시 안덕면 사계리 2820-4,126.2965257,33.23146855,http://place.map.kakao.com/20125337,1.056208367
POI8,송악산 엉클스 화덕 피자,166,4.40,제주특별자치도 서귀포시 대정읍 상모리 143,126.2882372,33.20892425,http://place.map.kakao.com/27270027,1.954994076
POI8,산방산화덕피자,166,4.40,제주특별자치도 서귀포시 안덕면 사계리 375,126.3045677,33.24067058,http://place.map.kakao.com/26894209,2.18371391
POI8,사계의 시간,301,4.39,제주특별자치도 서귀포시 안덕면 사계리 132-2,126.3088352,33.23230934,http://place.map.kakao.com/651527257,2.425204042
POI8,젠하이드어웨이,672,4.37,제주특별자치도 서귀포시 안덕면 사계리 2032-7,126.3085027,33.22929609,http://place.map.kakao.com/25412000,2.378499419
POI8,남경미락,554,4.34,제주특별자치도 서귀포시 안덕면 사계리 2032-3,126.3089461,33.23021459,http://place.map.kakao.com/21350388,2.427318442
POI8,용림식당,172,4.18,제주특별자치도 서귀포시 안덕면 사계리 2032-24,126.3080288,33.22844593,http://place.map.kakao.com/16554781,2.329061488
POI8,순천미향,260,4.12,제주특별자치도 서귀포시 안덕면 사계리 163-6,126.3124824,33.23566012,http://place.map.kakao.com/11996067,2.870829681
POI8,사계생활,149,4.07,제주특별자치도 서귀포시 안덕면 사계리 2819-1,126.296464,33.23166656,http://place.map.kakao.com/1852395758,1.05213993
POI8,곶자왈화덕피자,196,4.02,제주특별자치도 서귀포시 대정읍 상모리 2698-1,126.2699232,33.22572886,http://place.map.kakao.com/1998388789,1.950932415
POI9,삼춘이야기,227,4.57,제주특별자치도 제주시 외도일동 541-15,126.4305436,33.48763722,http://place.map.kakao.com/25983838,2.767030464
POI9,웅스키친,308,4.44,제주특별자치도 제주시 이호이동 116-3,126.4635886,33.4933673,http://place.map.kakao.com/20158449,1.109681208
POI9,오쿠다 제주,385,4.43,제주특별자치도 제주시 노형동 2664,126.4689059,33.48818623,http://place.map.kakao.com/760811662,1.508665658
POI9,국시트멍,530,4.43,제주특별자치도 제주시 노형동 738-7,126.4813281,33.47937258,http://place.map.kakao.com/20151552,2.956958603
POI9,73st,363,4.42,제주특별자치도 제주시 해안동 1977-1,126.4551088,33.45698894,http://place.map.kakao.com/1500989680,2.738374873
POI9,사방팔방 제주,119,4.40,제주특별자치도 제주시 외도일동 494-5,126.4295368,33.48889842,http://place.map.kakao.com/9116409,2.885519759
POI9,바로족발보쌈,257,4.39,제주특별자치도 제주시 노형동 735-8,126.47936,33.47887928,http://place.map.kakao.com/24975923,2.755501964
POI9,니모메빈티지라운지,573,4.33,제주특별자치도 제주시 외도이동 341-2,126.4309214,33.49370123,http://place.map.kakao.com/1146640630,2.803519674
POI9,오일등식당,227,4.32,제주특별자치도 제주시 도두일동 2622-10,126.4653678,33.50431668,http://place.map.kakao.com/15865809,1.988082582
POI9,인그리드,136,4.29,제주특별자치도 제주시 이호일동 371-1,126.4566831,33.50255326,http://place.map.kakao.com/769399654,1.494434199
POI9,자매국수,1020,4.28,제주특별자치도 제주시 이호일동 651-3,126.4591443,33.4985772,http://place.map.kakao.com/21455793,1.193588214
POI9,마농 제주,160,4.26,제주특별자치도 제주시 도평동 48-10,126.4612109,33.47905055,http://place.map.kakao.com/19699144,0.945818284
POI9,칠돈가 본점,919,4.24,제주특별자치도 제주시 노형동 1112,126.4776045,33.49387257,http://place.map.kakao.com/931854339,2.560595183
POI9,도두해녀의집,1020,4.18,제주특별자치도 제주시 도두일동 2587-4,126.4666285,33.50617758,http://place.map.kakao.com/8894680,2.209549997
POI9,태을갈비,218,4.17,제주특별자치도 제주시 노형동 747-6,126.4793529,33.47791634,http://place.map.kakao.com/8566371,2.779016727
POI9,길벗식당,151,4.15,제주특별자치도 제주시 노형동 1020-2,126.4749549,33.49250899,http://place.map.kakao.com/10210425,2.243333997
POI9,용꽈배기 신제주점,117,4.15,제주특별자치도 제주시 노형동 2594-6,126.4716094,33.48170633,http://place.map.kakao.com/554201872,1.85551775
POI9,황해식당,206,4.14,제주특별자치도 제주시 외도일동 418-9,126.4306871,33.49235408,http://place.map.kakao.com/1995242586,2.80201996
POI9,돈사돈 본점,1020,4.10,제주특별자치도 제주시 노형동 3086-3,126.4640201,33.4788752,http://place.map.kakao.com/26799620,1.190736124
POI9,귀빈반점,154,4.09,제주특별자치도 제주시 노형동 755-4,126.4775501,33.47713339,http://place.map.kakao.com/8809779,2.610896637
POI9,하멜 제주,248,4.08,제주특별자치도 제주시 노형동 3814-1,126.4761432,33.47850148,http://place.map.kakao.com/1342732172,2.422073565
POI9,딤섬9898,219,4.06,제주특별자치도 제주시 노형동 3782-8,126.4789392,33.48393183,http://place.map.kakao.com/24944809,2.627191598
POI9,제주해물밥,328,4.04,제주특별자치도 제주시 외도이동 313-1,126.4339838,33.49470701,http://place.map.kakao.com/23641919,2.500851504
POI9,생돈우리,210,4.03,제주특별자치도 제주시 노형동 3608,126.4618124,33.47990426,http://place.map.kakao.com/1014202441,0.939175037
POI9,이화원,325,4.01,제주특별자치도 제주시 노형동 2578-2,126.4740573,33.48969222,http://place.map.kakao.com/8051596,2.094341784
POI9,프롬더럭,137,4.00,제주특별자치도 제주시 노형동 3786-1,126.4784009,33.48380876,http://place.map.kakao.com/1262458834,2.568676018
POI10,깡촌흑돼지,251,4.71,제주특별자치도 제주시 조천읍 함덕리 1001,126.6671355,33.54127438,http://place.map.kakao.com/27525363,0.270966694
POI10,고집돌우럭(함덕점),530,4.70,제주특별자치도 제주시 조천읍 함덕리 1020-2,126.6630989,33.54381497,http://place.map.kakao.com/28082185,0.651267015
POI10,다니쉬,170,4.60,제주특별자치도 제주시 조천읍 함덕리 1250,126.6636761,33.54212155,http://place.map.kakao.com/1116114114,0.49168841
POI10,오드랑베이커리,1020,4.39,제주특별자치도 제주시 조천읍 함덕리 270-1,126.671581,33.54213375,http://place.map.kakao.com/1578746387,0.634687519
POI10,햇살가득돌담집,305,4.34,제주특별자치도 제주시 조천읍 함덕리 2936-1,126.6581938,33.54153853,http://place.map.kakao.com/27192800,1.001731893
POI10,델문도,1020,4.34,제주특별자치도 제주시 조천읍 함덕리 1008-1,126.668724,33.54370934,http://place.map.kakao.com/26867476,0.538125598
POI10,달사막,143,4.33,제주특별자치도 제주시 조천읍 함덕리 272-28,126.6724624,33.54194675,http://place.map.kakao.com/893994670,0.710414781
POI10,귤꽃카페,109,4.29,제주특별자치도 제주시 조천읍 함덕리 3527-1,126.6553164,33.53842187,http://place.map.kakao.com/992334045,1.277884786
POI10,저팔계깡통연탄구이,259,4.24,제주특별자치도 제주시 조천읍 함덕리 1271,126.6666849,33.54170053,http://place.map.kakao.com/14719640,0.30831952
POI10,순풍해장국 제주,670,4.22,제주특별자치도 제주시 조천읍 함덕리 4144,126.6739776,33.53986807,http://place.map.kakao.com/25621205,0.809045376
POI10,함덕찜,315,4.19,제주특별자치도 제주시 조천읍 함덕리 955-8,126.6728187,33.54168623,http://place.map.kakao.com/811614689,0.735308742
POI10,대풍미락,433,4.12,제주특별자치도 제주시 조천읍 함덕리 1028,126.6620419,33.54537545,http://place.map.kakao.com/8903514,0.837617909
POI10,스타벅스 함덕점,1020,4.08,제주특별자치도 제주시 조천읍 함덕리 1004-27,126.6685692,33.54251161,http://place.map.kakao.com/454445122,0.430295425
POI10,뱃도새기 제주,171,4.08,제주특별자치도 제주시 조천읍 함덕리 4156-2,126.6745414,33.53940072,http://place.map.kakao.com/1130310479,0.865062967
POI10,무거버거,675,4.02,제주특별자치도 제주시 조천읍 신흥리 15,126.6550634,33.54898421,http://place.map.kakao.com/1356679233,1.63462691
POI11,레이식당,102,4.66,제주특별자치도 제주시 구좌읍 평대리 2022-5,126.8394666,33.53599174,http://place.map.kakao.com/1932996914,1.857294312
POI11,요요무문,218,4.64,제주특별자치도 제주시 구좌읍 한동리 8-11,126.8366785,33.53810504,http://place.map.kakao.com/26885600,2.136301538
POI11,이런날엔,225,4.56,제주특별자치도 제주시 구좌읍 한동리 1358-4,126.830658,33.54253281,http://place.map.kakao.com/26452965,2.797581546
